p.accession,p.type,target.LPGF,decoy.LPGF
NP_055273.2,master,4.709351669716606,0.36227211224741074
NP_775270.1,master,8.541930332876225,0.11364495652161671
NP_000173.2,master,inf,0.43374015948023853
NP_055751.1,master,12.780820947054353,NA
NP_009030.1,master,9.810749969632631,NA
NP_001342338.1,master,13.311137093704817,NA
NP_001342203.1,master,15.176438519807359,0.8255367090777554
NP_001342172.1,master,11.867874106246122,NA
NP_001337091.1,master,-0.22243487823417032,0.03816471474707694
NP_115976.2,master,inf,0.22594870407982148
NP_005689.2,master,13.868229939516254,NA
NP_443192.1,master,6.527575971587226,0.5186034574463593
NP_443182.1,master,inf,NA
NP_443087.1,master,12.680431920927324,0.39199756147059633
NP_075045.2,master,inf,0.39939523328388415
NP_061188.1,master,13.00568800922079,NA
NP_065821.1,master,inf,0.6007282008280759
NP_378669.1,master,inf,NA
NP_036300.2,master,inf,NA
NP_008818.3,master,inf,NA
NP_056513.2,master,inf,NA
NP_031385.2,master,inf,NA
NP_114403.1,master,inf,NA
NP_001620.2,master,7.660850530623212,NA
NP_002723.2,master,6.091330266358064,0.05844464259149337
NP_056511.2,master,13.608236795740364,NA
NP_219489.1,master,12.013973687853596,0.34651522141274566
NP_005624.2,master,inf,0.0960914393268996
NP_219491.1,master,5.6181864733550775,NA
NP_006353.2,master,inf,NA
NP_203123.1,master,6.856519947157736,NA
NP_000962.2,master,inf,NA
NP_009035.3,master,inf,0.05144352203380374
NP_055049.1,master,inf,NA
NP_150597.1,master,inf,NA
NP_150093.1,master,inf,NA
NP_116130.2,master,inf,NA
NP_066983.1,master,7.796867737315993,NA
NP_149975.1,master,inf,NA
NP_149972.1,master,10.610315420518539,NA
NP_115285.1,master,8.2539129420706,NA
NP_079503.1,master,inf,0.580961193638543
NP_036340.1,master,5.440562943083924,0.247707163859519
NP_127460.1,master,inf,NA
NP_065138.2,master,12.175570798276134,NA
NP_149109.1,master,inf,0.06787520245508637
NP_004713.2,master,inf,NA
NP_149108.1,master,3.8566980000933184,NA
NP_149078.1,master,inf,NA
NP_116558.1,master,inf,NA
NP_116784.1,master,inf,NA
NP_055141.2,master,15.954589770191003,0.2274340283963286
NP_036562.2,master,15.954589770191003,NA
NP_002686.2,master,inf,0.020686278194117436
NP_002749.2,master,12.958078098036825,NA
NP_115909.1,master,7.331276605976369,NA
NP_116317.1,master,4.701437162276314,NA
NP_116295.1,master,14.238586426556203,NA
NP_116229.1,master,11.10089155841483,NA
NP_116228.1,master,7.625365421562765,NA
NP_116215.1,master,6.145648913032128,NA
NP_116120.1,master,inf,0.7383362736108645
NP_116115.1,master,inf,NA
NP_115954.1,master,2.53642542199248,NA
NP_115899.1,master,15.47746851547134,1.023613351246526
NP_115873.1,master,14.410521725840727,NA
NP_115788.1,master,6.117313195631119,NA
NP_115786.1,master,inf,0.1785008862190058
NP_054797.2,master,inf,0.18524108431606476
NP_115737.1,master,inf,0.39939523328388415
NP_115736.1,master,inf,NA
NP_115725.1,master,13.56542368582647,NA
NP_115716.1,master,13.921166014704054,NA
NP_115714.1,master,inf,0.3546648487957246
NP_115699.1,master,inf,NA
NP_115688.1,master,9.33810753450516,NA
NP_115682.1,master,7.9669437594086885,0.5081845605185364
NP_115649.1,master,12.178615439061634,NA
NP_115675.1,master,7.720499084223423,0.1959190692685296
NP_115607.1,master,9.925086273613797,0.05844464259149337
NP_115500.1,master,11.804447608342445,0.8705474177478764
NP_065949.1,master,7.346898954779139,0.44533314645097577
NP_065947.1,master,5.3518143504826545,0.09883180290943502
NP_065777.1,master,inf,NA
NP_056107.1,master,1.4717690702161539,0.54213758394274
NP_055787.1,master,inf,NA
NP_004492.2,master,inf,0.7473240985673494
NP_112740.1,master,inf,0.14673139993069015
NP_003752.2,master,inf,NA
NP_004981.2,master,inf,NA
NP_114405.1,master,6.676461069838344,0.024682363742615593
NP_114404.1,master,5.729371119022667,NA
NP_055954.1,master,12.104556512501235,NA
NP_114124.1,master,6.740774854253351,NA
NP_114109.1,master,inf,0.7415140522907191
NP_114105.1,master,12.488909558592725,NA
NP_066272.1,master,inf,NA
NP_001488.2,master,inf,NA
NP_001000.2,master,inf,1.317848568050661
NP_000982.2,master,4.276048137661135,NA
NP_113662.1,master,12.470432345825623,NA
NP_113647.1,master,10.596454965192258,0.14424556096014998
NP_113640.1,master,inf,NA
NP_113627.1,master,6.088597384403197,NA
NP_113626.1,master,6.60148932634985,0.6508298773401225
NP_113608.1,master,11.247011078598476,NA
NP_113603.1,master,inf,0.6609302042444485
NP_001438.1,master,inf,0.022072390605832375
NP_112576.1,master,inf,NA
NP_004514.2,master,inf,1.4727096320919395
NP_054829.2,master,inf,1.4898084067504802
NP_068814.2,master,inf,0.4456788458755116
NP_112486.1,master,inf,NA
NP_008835.5,master,13.574378528479397,0.6428543498339521
NP_054786.2,master,inf,NA
NP_110400.1,master,inf,NA
NP_110424.1,master,inf,NA
NP_110414.1,master,inf,0.22594870407982148
NP_110390.1,master,inf,NA
NP_004389.2,master,inf,0.1893759828657908
NP_075385.1,master,inf,0.16860306111811124
NP_109591.1,master,inf,NA
NP_003333.1,master,inf,NA
NP_109587.1,master,inf,NA
NP_085144.1,master,7.337245723470922,0.3902332685514997
NP_064455.1,master,9.206432144862607,NA
NP_085053.1,master,12.834015838985154,NA
NP_079537.1,master,4.4806784984317405,NA
NP_079517.1,master,6.301931074657669,NA
NP_079431.1,master,4.163674222695702,NA
NP_079412.1,master,15.653559774527022,NA
NP_079348.1,master,inf,0.07669851475635246
NP_079160.1,master,inf,0.23013107694119866
NP_079111.1,master,13.847379800543134,0.03642117552484036
NP_079060.1,master,4.895643220326769,NA
NP_079042.1,master,8.594879284030936,0.555686019478828
NP_078943.1,master,inf,NA
NP_078929.1,master,13.653559774527022,0.05844464259149337
NP_078924.1,master,5.647795824708801,NA
NP_078908.1,master,4.422477064413188,NA
NP_078889.1,master,inf,NA
NP_078870.1,master,10.612119714372996,0.7883782845019663
NP_078865.1,master,10.226653436141763,NA
NP_078792.1,master,4.898292447642861,NA
NP_055577.1,master,inf,0.2105194969779823
NP_068373.1,master,13.821050861820785,NA
NP_077310.1,master,inf,0.20802073327658768
NP_077296.1,master,5.795803043579271,NA
NP_077289.1,master,7.849195044756255,0.6746432081848078
NP_055104.2,master,10.699389653533887,0.2021908931945116
NP_077027.1,master,inf,NA
NP_077017.1,master,5.516579132038323,NA
NP_077003.1,master,inf,NA
NP_076997.1,master,inf,NA
NP_076973.1,master,8.120516399322032,NA
NP_076956.1,master,inf,0.8348506942291245
NP_076955.1,master,inf,NA
NP_065207.2,master,inf,0.2021908931945116
NP_036443.1,master,inf,NA
NP_057542.2,master,inf,NA
NP_005754.2,master,inf,0.12971109930919192
NP_073210.1,master,inf,0.3779642086582028
NP_076426.1,master,12.553016924514557,NA
NP_005462.1,master,inf,0.18524108431606476
NP_075601.1,master,3.552692800668535,NA
NP_056480.1,master,6.703058327293203,NA
NP_056139.1,master,inf,NA
NP_075568.1,master,inf,1.3127257690241858
NP_075066.1,master,inf,NA
NP_036526.2,master,inf,NA
NP_073617.1,master,inf,0.29850358371261704
NP_055419.1,master,inf,NA
NP_071913.1,master,11.657486120041748,NA
NP_071941.1,master,inf,0.4165156267293508
NP_071935.1,master,15.954589770191003,0.00748646472849903
NP_001646.2,master,inf,0.8152468312646239
NP_071761.1,master,inf,NA
NP_071750.1,master,5.830825140610462,NA
NP_071732.1,master,inf,NA
NP_071344.1,master,inf,NA
NP_071383.1,master,10.518066156544542,NA
NP_071441.1,master,inf,0.589171163683373
NP_071415.1,master,inf,0.2506891615496131
NP_071324.1,master,inf,0.19913077547220037
NP_068839.1,master,inf,NA
NP_000971.1,master,inf,NA
NP_068778.1,master,inf,NA
NP_001776.1,master,inf,1.2099145431756646
NP_068762.1,master,7.679952105869733,NA
NP_068747.1,master,inf,0.5387440809324715
NP_001316154.1,master,6.995319503909458,NA
NP_001298089.1,master,inf,NA
NP_001290170.1,master,14.632370475457083,NA
NP_001287831.1,master,6.091330266358064,0.08834372883394305
NP_001278825.1,master,inf,0.5042970445388929
NP_001278753.1,master,5.5406696252919305,NA
NP_002474.4,master,11.87345858305911,0.5458964810864102
NP_001243000.2,master,inf,-0.15878572911428346
NP_001274523.1,master,inf,0.013073625305274783
NP_001273199.1,master,6.4453704232410916,NA
NP_001273196.1,master,3.299962655309324,NA
NP_001243804.1,master,9.983397447654118,0.074916866846268
NP_001243460.1,master,inf,NA
NP_001230588.1,master,inf,NA
NP_056224.3,master,inf,8.845372712097168
NP_001073918.2,master,3.6414192337166695,0.15491376344416496
NP_001186562.1,master,11.24355906198356,NA
NP_079290.1,master,7.0624719556375695,NA
NP_001180236.1,master,inf,0.10794380672595613
NP_919431.2,master,10.752865000074625,0.32745878209245
NP_001002814.2,master,inf,0.07178645044981626
NP_001138931.1,master,8.748028543740014,NA
NP_115710.2,master,inf,NA
NP_001137451.1,master,inf,0.9529088194815483
NP_001129487.1,master,5.499314040086748,NA
NP_001128123.1,master,5.80292080302585,NA
NP_002403.2,master,inf,NA
NP_001124384.1,master,6.491109664469608,NA
NP_001124161.1,master,inf,0.24311796796534704
NP_073620.2,master,5.223531791659092,NA
NP_001074324.1,master,7.943420944962038,0.2440686164212436
NP_689755.3,master,2.888352607194798,0.56418422593668
NP_660208.2,master,3.351783193163401,0.27721139772784775
NP_079428.2,master,6.239117381089456,NA
NP_060733.4,master,9.089272078090662,NA
NP_006757.2,master,9.073215385947536,0.19501464780597208
NP_071442.2,master,4.941109055565405,NA
NP_009044.2,master,inf,0.34174019984031
NP_005882.2,master,13.042367713658589,NA
NP_001779.3,master,3.4959922958105514,0.573212694046562
NP_065192.1,master,2.662145240158316,NA
NP_919267.2,master,14.699317265087696,NA
NP_066545.3,master,8.462228389174134,0.1817114111228527
NP_003101.3,master,inf,NA
NP_055681.1,master,5.59058665589376,0.530211127880402
NP_004444.2,master,6.089389623480052,NA
NP_068776.2,master,5.2913376466048225,0.32591028520884624
NP_001070151.1,master,2.0788690322162506,-0.20492946606526893
NP_000194.2,master,inf,0.13099068553447854
NP_203754.2,master,inf,0.7999510120848008
NP_005325.2,master,inf,0.6095884879444113
NP_570137.2,master,inf,NA
NP_004738.3,master,inf,0.16477754201702388
NP_000410.2,master,inf,NA
NP_001025125.2,master,5.174326575717745,NA
NP_000883.2,master,9.485089987736051,0.1402331328943715
NP_001020107.1,master,inf,0.0652403078159241
NP_002385.3,master,5.69323937801089,0.1023732573303152
NP_001013269.1,master,8.140375120808544,NA
NP_006537.3,master,inf,NA
NP_073568.2,master,inf,1.3236123484943392
NP_055446.2,master,inf,0.8092589330774522
NP_001107.2,master,10.993073758742055,0.29154994292519293
NP_001002879.1,master,inf,0.08676530963000754
NP_002559.2,master,inf,0.02710089165233938
NP_079215.2,master,inf,0.260736848680442
NP_110437.2,master,inf,NA
NP_036364.2,master,inf,0.6837214906475784
NP_057662.3,master,inf,0.24416524978247078
NP_937887.1,master,8.144151676539526,0.013384539736195609
NP_001113.2,master,inf,0.3506944123361712
NP_115803.1,master,10.276734720073359,NA
NP_005800.3,master,inf,1.8766201258710953
NP_848930.1,master,8.837939030521193,NA
NP_789744.1,master,inf,0.074916866846268
NP_006282.2,master,inf,0.07866378310932166
NP_006563.2,master,14.079528506799303,NA
NP_680093.1,master,inf,NA
NP_542763.1,master,inf,NA
NP_115871.1,master,4.840282387624446,0.3846569524818317
NP_005021.2,master,inf,0.16195433323896838
NP_001907.2,master,inf,0.16512496594011855
NP_004606.2,master,11.647993203393728,NA
NP_620152.1,master,8.241706689580456,NA
NP_002729.2,master,4.6615749389403005,0.12073084377323175
NP_061936.2,master,5.753220972463742,NA
NP_542786.1,master,8.554027657835181,0.6051278557726775
NP_001001.2,master,inf,0.08501488366434662
NP_075556.1,master,inf,0.5378793752473959
NP_076424.1,master,inf,0.01440617592455805
NP_008921.1,master,10.836924141832176,0.1517574517855234
NP_003777.2,master,inf,0.07866378310932166
NP_064505.1,master,inf,2.308161478906302
NP_060755.1,master,inf,0.5520381215659304
NP_057723.1,master,3.702492583553903,NA
NP_057395.1,master,12.892007785962841,NA
NP_055521.1,master,inf,NA
NP_055555.1,master,inf,NA
NP_056456.1,master,7.229837223361669,0.2440686164212436
NP_055048.1,master,8.904676154082795,-0.20492946606526893
NP_037377.1,master,inf,0.10894169083004863
NP_009151.1,master,inf,NA
NP_006799.1,master,inf,NA
NP_006333.1,master,inf,0.6095884879444113
NP_006263.1,master,15.954589770191003,NA
NP_005971.1,master,inf,NA
NP_005556.1,master,inf,NA
NP_005539.1,master,4.0487662489217975,0.5446690034498023
NP_005331.1,master,inf,0.074916866846268
NP_004269.1,master,8.08759693025569,NA
NP_004869.1,master,inf,NA
NP_004288.1,master,3.9892230966841113,0.3401400306595297
NP_004086.1,master,inf,NA
NP_003214.1,master,12.782863316537773,NA
NP_003122.1,master,4.394038080176193,NA
NP_003013.1,master,inf,NA
NP_002980.1,master,10.531842391757253,NA
NP_002418.1,master,inf,0.1918304476742352
NP_002004.1,master,inf,0.00748646472849903
NP_000119.1,master,inf,NA
NP_001753.1,master,9.604157215913142,0.27218269838258086
NP_001228.1,master,inf,0.09497612525414847
NP_000691.1,master,inf,NA
NP_001340426.1,master,6.71415565116268,0.5414184341147219
NP_057423.2,master,6.995319503909458,0.7604500253252348
NP_001336193.1,master,2.426722498851567,1.013538710111302
NP_001317517.1,master,6.670268453985014,0.4456788458755116
NP_001317176.1,master,4.956454077500367,1.865365693257801
NP_065935.3,master,8.175896916054274,0.39263792132849595
NP_001231063.1,master,12.333621334546713,NA
NP_001230631.1,master,inf,0.7302700393238175
NP_001171983.1,master,10.336499815787016,0.5081845605185364
NP_005726.1,master,inf,0.8348506942291245
NP_004877.1,master,13.425673069913348,NA
NP_066301.1,master,inf,0.17523145358090153
NP_003841.1,master,inf,0.47669457843899893
NP_068590.1,master,inf,1.2361458045356948
NP_061820.1,master,inf,NA
NP_006294.2,master,6.752931016925231,NA
NP_066932.1,master,inf,NA
NP_066952.1,master,inf,NA
NP_055955.1,master,inf,0.4162428894115397
NP_067642.1,master,inf,NA
NP_067639.1,master,inf,0.08292739211936287
NP_065702.2,master,9.146466475516021,NA
NP_065695.1,master,3.866280915790877,NA
NP_067067.1,master,10.060177885239922,NA
NP_037415.1,master,10.026569478686753,0.10872958501195634
NP_036590.1,master,inf,NA
NP_036347.1,master,6.275809762205569,1.2941716370891718
NP_067546.1,master,9.529832235427305,NA
NP_067068.1,master,inf,NA
NP_067000.1,master,inf,NA
NP_066960.1,master,9.672080493384609,NA
NP_066951.1,master,inf,NA
NP_066926.1,master,inf,NA
NP_005137.1,master,inf,0.07866378310932166
NP_005943.1,master,4.523576814209858,NA
NP_005259.1,master,9.173083055437134,0.38099963029364364
NP_004137.2,master,inf,NA
NP_065956.1,master,inf,1.2595346697104983
NP_065723.1,master,inf,0.1517579527676564
NP_065199.1,master,6.3520488504347,NA
NP_064711.1,master,inf,0.9056588853592885
NP_061326.1,master,inf,NA
NP_061855.1,master,12.334141385479294,NA
NP_057525.1,master,12.156077237159652,NA
NP_061108.2,master,6.988178860656188,0.2732406006825914
NP_055147.1,master,inf,NA
NP_065108.1,master,inf,0.530211127880402
NP_065103.1,master,2.8116276148428088,NA
NP_065101.1,master,inf,NA
NP_065098.1,master,4.439591827739349,NA
NP_002679.2,master,inf,NA
NP_064587.1,master,inf,0.1918304476742352
NP_064518.1,master,inf,NA
NP_064510.1,master,4.325292348977596,NA
NP_064584.1,master,4.160503301807293,1.2535683093799301
NP_064585.1,master,6.995319503909458,NA
NP_064571.1,master,10.42417489971659,NA
NP_036460.1,master,10.922894564264906,0.7999510120848008
NP_055859.1,master,inf,0.46184615103048493
NP_061933.1,master,7.103381217718196,NA
NP_061932.1,master,9.039370972715577,NA
NP_061960.1,master,inf,NA
NP_061891.1,master,inf,0.4904469187232322
NP_061863.1,master,inf,0.6546677383871901
NP_061757.1,master,5.124015488887543,NA
NP_061118.1,master,inf,NA
NP_060937.1,master,inf,NA
NP_060934.1,master,inf,0.05144352203380374
NP_061119.1,master,inf,NA
NP_061158.1,master,inf,0.3779642086582028
NP_061133.1,master,4.877331313866979,NA
NP_060909.1,master,inf,0.15626259984621338
NP_060947.1,master,inf,NA
NP_060017.1,master,inf,NA
NP_060394.1,master,7.901804651383331,NA
NP_060386.1,master,inf,0.5458964810864102
NP_060377.1,master,inf,NA
NP_060367.1,master,13.508985566917406,NA
NP_060343.1,master,6.091330266358064,0.2194638306582828
NP_060316.1,master,14.699317265087696,NA
NP_060310.1,master,inf,NA
NP_060302.1,master,9.579647226192058,0.2765599990408282
NP_060297.1,master,8.512397781270199,NA
NP_060295.1,master,inf,NA
NP_060218.1,master,12.314307140494323,0.201703712320412
NP_060204.1,master,inf,0.06795648291430789
NP_060091.1,master,11.18583330838344,NA
NP_060864.1,master,inf,NA
NP_060832.1,master,inf,NA
NP_060736.1,master,10.280679056608266,NA
NP_060717.1,master,9.993931140277535,NA
NP_060666.1,master,6.909685357525306,0.6015370267778942
NP_060633.1,master,inf,0.017491863984908415
NP_060599.1,master,inf,0.05496123006635057
NP_060582.1,master,inf,NA
NP_060517.1,master,inf,0.14829540563558027
NP_060480.1,master,11.021102482342299,1.2595346697104983
NP_060908.1,master,inf,NA
NP_006125.2,master,2.448122669814738,NA
NP_036529.1,master,9.993931140277535,1.8203157697972756
NP_059140.1,master,7.941745326981229,0.017491863984908415
NP_037397.2,master,inf,NA
NP_057951.1,master,6.856519947157736,0.04770809722031384
NP_057078.1,master,inf,1.6255135470219917
NP_056943.1,master,10.55441802038958,0.02723443269572029
NP_057308.1,master,inf,NA
NP_056968.1,master,5.69323937801089,0.408399732662269
NP_057231.1,master,2.1998570441512926,NA
NP_057274.1,master,inf,NA
NP_057683.1,master,inf,0.06160695664666239
NP_057635.1,master,7.2944531745635155,NA
NP_057392.1,master,inf,0.0652403078159241
NP_057332.1,master,inf,0.051087290381321725
NP_057284.1,master,inf,NA
NP_057283.1,master,10.7611729565736,NA
NP_057218.1,master,inf,1.038086606993194
NP_057182.1,master,6.6401853462296625,NA
NP_057179.1,master,13.868229939516254,NA
NP_057143.1,master,inf,NA
NP_057123.1,master,inf,NA
NP_057731.1,master,inf,NA
NP_057666.1,master,4.11776907720372,NA
NP_057664.1,master,5.216179322012682,NA
NP_057578.1,master,inf,NA
NP_057568.1,master,inf,NA
NP_057513.1,master,12.593617886465067,NA
NP_057437.1,master,7.998141674954303,NA
NP_057346.1,master,6.124368071630188,NA
NP_057226.1,master,inf,0.29468702362454324
NP_057181.1,master,5.451106626921917,NA
NP_057118.1,master,inf,0.6317793483606892
NP_057077.1,master,3.5384161236449976,NA
NP_057056.1,master,inf,NA
NP_057004.1,master,4.336505436752763,NA
NP_056997.1,master,inf,NA
NP_057156.1,master,13.594754287851115,NA
NP_057452.1,master,3.2741429744627224,NA
NP_057185.1,master,8.129323494413782,0.25433437000354797
NP_057016.1,master,inf,0.23300258258212986
NP_056972.1,master,inf,0.3139416799469902
NP_057157.1,master,inf,NA
NP_057339.1,master,inf,NA
NP_054765.1,master,inf,NA
NP_055724.1,master,4.650626480755377,NA
