p.accession,p.type,target.LPGF,decoy.LPGF,qcPass,qcType
NP_987095.1,master,inf,NA,true,to
NP_995317.1,master,9.993931140277537,0.5809611936385429,true,tb
NP_002696.3,master,inf,0.3600894848884985,true,tb
NP_115659.1,master,6.477586196989536,NA,true,to
NP_065779.1,master,inf,0.2404602998692721,true,tb
NP_987101.1,master,6.6375884675597305,NA,true,to
NP_987100.1,master,4.170546691380409,NA,true,to
NP_056076.1,master,inf,0.6519406055207662,true,tb
NP_036548.1,master,inf,0.1232577385278281,true,tb
NP_056307.2,master,12.5798414241809,0.26897320018240045,true,tb
NP_001352.2,master,inf,NA,true,to
NP_055812.1,master,10.461604611649047,NA,true,to
NP_071363.1,master,5.271123503642458,0.004554295629913745,true,tb
NP_055789.1,master,inf,0.5917991963539743,true,tb
NP_976059.1,master,inf,NA,true,to
NP_149129.2,master,inf,0.03061978606884105,true,tb
NP_981967.1,master,5.062968561824647,NA,true,to
NP_981947.1,master,3.3253969774377428,NA,true,to
NP_976320.1,master,inf,NA,true,to
NP_001373.2,master,15.954589770191006,NA,true,to
NP_036595.2,master,inf,1.3362697423143717,true,tb
NP_976227.1,master,3.663155194248786,NA,true,to
NP_612476.1,master,5.457908629065532,0.764594544401936,true,tb
NP_115664.2,master,6.830416347759334,NA,true,to
NP_008894.2,master,14.091266910070548,NA,true,to
NP_003995.2,master,inf,NA,true,to
NP_817124.1,master,inf,NA,true,to
NP_976043.1,master,10.035835688149831,NA,true,to
NP_974197.1,master,inf,NA,true,to
NP_056528.2,master,4.869337963673836,NA,true,to
NP_291027.3,master,6.668876832078435,0.2194638306582828,true,tb
NP_000182.2,master,inf,NA,true,to
NP_055926.1,master,inf,1.2382857762004118,true,tb
NP_116193.2,master,inf,NA,true,to
NP_001014305.1,master,5.353703885890798,0.3878742677125128,true,tb
NP_001014364.1,master,inf,NA,true,to
NP_001013685.1,master,inf,NA,true,to
NP_001074.2,master,3.847650256614121,2.7912639727394577,true,tb
NP_055951.2,master,inf,0.0017523860279108384,true,tb
NP_001009894.2,master,inf,NA,true,to
NP_005181.2,master,4.477581674960402,1.1813976523022918,true,tb
NP_001012991.1,master,5.00034211582089,NA,true,to
NP_001010854.1,master,7.8053496856226525,0.6508298773401225,true,tb
NP_114437.2,master,inf,0.5825908183720512,true,tb
NP_001012474.1,master,8.53389334765419,NA,true,to
NP_001012329.1,master,inf,0.29468702362454324,true,tb
NP_002293.2,master,10.257506961131051,NA,true,to
NP_001011663.1,master,5.216118123291229,NA,true,to
NP_078916.3,master,13.401921554078813,NA,true,to
NP_796375.3,master,5.894976782088622,NA,true,to
NP_001011725.1,master,2.9250397254264024,NA,true,to
NP_001561.3,master,6.624022457660044,0.31850752342224226,true,tb
NP_085058.3,master,inf,0.29468702362454324,true,tb
NP_057724.2,master,inf,NA,true,to
NP_060436.4,master,inf,0.03367445119121218,true,tb
NP_110379.2,master,inf,0.5125103717866257,true,tb
NP_001009552.1,master,8.4971306007454,NA,true,to
NP_067007.3,master,14.523226006032017,NA,true,to
NP_006336.3,master,inf,1.1949903739487366,true,tb
NP_114171.2,master,6.60505874315267,0.22294718853616508,true,tb
NP_001007528.1,master,inf,NA,true,to
NP_036587.2,master,inf,0.8303550459048054,true,tb
NP_065194.2,master,inf,1.6581009142255836,true,tb
NP_001008566.1,master,inf,NA,true,to
NP_003272.3,master,inf,NA,true,to
NP_037423.2,master,inf,NA,true,to
NP_060600.2,master,4.503015993690949,NA,true,to
NP_054889.2,master,2.495580724114036,0.1959190692685296,true,tb
NP_001008274.1,master,4.606085248865389,0.051443522033803736,true,tb
NP_077005.2,master,inf,NA,true,to
NP_071327.2,master,inf,NA,true,to
NP_859067.2,master,inf,1.1554255550335335,true,tb
NP_061916.3,master,inf,NA,true,to
NP_001007524.1,master,inf,NA,true,to
NP_004490.2,master,5.028586628283273,0.15449049974708154,true,tb
NP_112556.2,master,15.954589770191006,0.15449049974708154,true,tb
NP_004988.2,master,inf,NA,true,to
NP_036473.2,master,inf,0.24616562116117366,true,tb
NP_064581.2,master,inf,0.7302700393238175,true,tb
NP_060791.3,master,inf,0.08501488366434662,true,tb
NP_057256.2,master,inf,1.402613611235874,true,tb
NP_057086.2,master,inf,NA,true,to
NP_001713.2,master,inf,0.1402331328943715,true,tb
NP_060376.2,master,inf,0.06998513197719032,true,tb
NP_001007027.1,master,8.855235213989356,0.4501205107564212,true,tb
NP_079172.2,master,inf,1.5134076747543883,true,tb
NP_775873.2,master,inf,0.03367445119121218,true,tb
NP_055869.1,master,inf,0.23300258258212986,true,tb
NP_006833.2,master,inf,NA,true,to
NP_001006934.1,master,8.708028930210402,NA,true,to
NP_001006641.1,master,13.153872691908619,NA,true,to
NP_079408.3,master,6.704132902237077,0.1201093449268936,true,tb
NP_001007075.1,master,inf,0.004554295629913745,true,tb
NP_060842.3,master,13.214227080696759,NA,true,to
NP_061964.3,master,6.143927387080399,0.14424556096014998,true,tb
NP_001006109.1,master,inf,0.14424556096014998,true,tb
NP_001005752.1,master,6.516619208148732,0.07220366510962999,true,tb
NP_006827.1,master,inf,0.20359701810585665,true,tb
NP_071430.2,master,8.052189735452727,NA,true,to
NP_001005738.1,master,7.782906818353612,NA,true,to
NP_001812.2,master,inf,NA,true,to
NP_004426.2,master,inf,NA,true,to
NP_001004439.1,master,12.434499442078161,NA,true,to
NP_067017.2,master,inf,0.012086987712395423,true,tb
NP_065921.2,master,inf,0.09490446058861272,true,tb
NP_055102.3,master,13.241099227097061,0.3083769572248521,true,tb
NP_001003897.1,master,6.569088704752102,NA,true,to
NP_919261.2,master,inf,1.626677876089095,true,tb
NP_006467.4,master,inf,NA,true,to
NP_149105.3,master,9.569843643236348,NA,true,to
NP_004044.3,master,inf,NA,true,to
NP_079526.1,master,10.658829204899082,NA,true,to
NP_001002926.1,master,12.958954575593454,NA,true,to
NP_005426.2,master,inf,0.5708994670962114,true,tb
NP_057654.2,master,inf,NA,true,to
NP_001002841.1,master,14.30137725641566,0.8053710216178598,true,tb
NP_078881.3,master,inf,0.5520381215659304,true,tb
NP_005917.2,master,inf,0.5340561268150148,true,tb
NP_071343.2,master,12.810015562581386,NA,true,to
NP_006536.3,master,11.530819781564665,0.08207717966864507,true,tb
NP_005474.2,master,inf,NA,true,to
NP_001272.2,master,inf,0.6095884879444113,true,tb
NP_001001975.1,master,inf,NA,true,to
NP_001001992.1,master,2.7890276627692763,0.6248164449752046,true,tb
NP_291025.3,master,inf,0.3809996302936437,true,tb
NP_008883.2,master,8.955747882595698,NA,true,to
NP_063937.2,master,inf,0.29850358371261704,true,tb
NP_060898.2,master,inf,0.0686461784938961,true,tb
NP_057327.2,master,inf,0.29468702362454324,true,tb
NP_277047.2,master,5.754127809915457,0.2804299495876693,true,tb
NP_116248.2,master,8.928315402721397,NA,true,to
NP_116129.3,master,11.943103910191596,NA,true,to
NP_055182.3,master,inf,NA,true,to
NP_001001795.1,master,inf,NA,true,to
NP_008879.3,master,inf,0.08834372883394305,true,tb
NP_694574.3,master,inf,0.051443522033803736,true,tb
NP_005040.2,master,inf,0.06160695664666239,true,tb
NP_003004.1,master,inf,NA,true,to
NP_001001521.1,master,6.2266221541646685,NA,true,to
NP_006750.3,master,12.146716638187671,NA,true,to
NP_001673.2,master,6.933519033565996,0.17704018735843555,true,tb
NP_001001503.1,master,9.606508538730633,NA,true,to
NP_066553.3,master,inf,0.8114593595002882,true,tb
NP_061901.2,master,10.162685885123595,1.7170787741849212,true,tb
NP_001001414.1,master,inf,NA,true,to
NP_001001410.1,master,13.610197496505892,NA,true,to
NP_998814.1,master,inf,NA,true,to
NP_064543.3,master,inf,NA,true,to
NP_078939.3,master,5.214523136935863,NA,true,to
NP_002442.2,master,inf,1.2483550581228915,true,tb
NP_659477.2,master,inf,0.27344732144898776,true,tb
NP_002727.2,master,inf,NA,true,to
NP_998783.1,master,inf,0.09883180290943502,true,tb
NP_055476.3,master,3.9815568236554766,0.013948669817022991,true,tb
NP_060530.3,master,inf,0.2131171957481525,true,tb
NP_116204.3,master,inf,0.3067966461241435,true,tb
NP_000118.2,master,inf,0.2506891615496131,true,tb
NP_055501.2,master,4.700605166136845,0.2021908931945116,true,tb
NP_004568.2,master,inf,0.09883180290943502,true,tb
NP_079265.2,master,4.322214456973986,0.01542103617266106,true,tb
NP_057649.2,master,12.987510036046507,NA,true,to
NP_006839.2,master,4.288404813877105,NA,true,to
NP_067680.3,master,7.489783056225465,0.8836208140360324,true,tb
NP_056436.2,master,7.2562243039401935,NA,true,to
NP_115647.2,master,inf,0.4301767923728273,true,tb
NP_660299.2,master,6.056416449367932,NA,true,to
NP_066275.3,master,inf,NA,true,to
NP_689522.2,master,inf,1.629015940858065,true,tb
NP_031377.2,master,inf,0.4384007421346505,true,tb
NP_004131.3,master,inf,NA,true,to
NP_001017420.1,master,5.594390696844161,0.3139416799469902,true,tb
NP_001015877.1,master,9.564812381459607,NA,true,to
NP_001015892.1,master,7.251598621690071,0.2440686164212436,true,tb
NP_065904.1,master,4.874770738801812,NA,true,to
NP_001015055.1,master,10.239163084601524,NA,true,to
NP_037511.2,master,inf,1.1661937384499284,true,tb
NP_004437.2,master,inf,0.057069361986883886,true,tb
NP_963906.1,master,inf,0.31850752342224226,true,tb
NP_003205.2,master,13.280647771556914,0.06311498587847858,true,tb
NP_055754.2,master,inf,0.287408428439381,true,tb
NP_940916.2,master,inf,NA,true,to
NP_963893.1,master,3.1805715791230926,NA,true,to
NP_060823.3,master,inf,0.1746223638295438,true,tb
NP_000088.3,master,inf,NA,true,to
NP_958854.1,master,11.55586873416547,NA,true,to
NP_055889.2,master,inf,0.7464783446838905,true,tb
NP_904325.2,master,inf,0.5703870856282093,true,tb
NP_078917.2,master,inf,NA,true,to
NP_002245.4,master,1.4929673045612042,0.8109486239886852,true,tb
NP_079037.3,master,11.548475577512539,NA,true,to
NP_957516.1,master,inf,0.09965739209513913,true,tb
NP_061982.3,master,8.592994791957379,0.3329668804844477,true,tb
NP_002717.3,master,inf,0.005453372111466714,true,tb
NP_056202.2,master,7.660850530623213,NA,true,to
NP_003680.2,master,10.163909205172331,NA,true,to
NP_065690.2,master,9.013533342770078,0.22355631309404134,true,tb
NP_958786.1,master,7.721118905351198,0.4413184675835444,true,tb
NP_958782.1,master,inf,0.4413184675835444,true,tb
NP_848018.1,master,11.459642477440916,NA,true,to
NP_054742.2,master,inf,0.3465152214127457,true,tb
NP_055529.2,master,inf,NA,true,to
NP_031399.2,master,7.515735592864398,1.4050623673386615,true,tb
NP_958437.1,master,4.394206413295601,NA,true,to
NP_958357.1,master,inf,0.05579872328287593,true,tb
NP_059990.2,master,inf,0.04360849574713867,true,tb
NP_060688.1,master,inf,1.0689204510736368,true,tb
NP_036601.2,master,inf,-0.2198268645535112,true,tb
NP_071439.3,master,inf,0.7703991978631364,true,tb
NP_005085.2,master,inf,1.0948561851680365,true,tb
NP_001338.2,master,15.653559774527023,0.08501488366434662,true,tb
NP_954855.1,master,5.062968561824647,0.3546648487957246,true,tb
NP_060592.2,master,inf,NA,true,to
NP_064708.1,master,inf,0.14956363607064946,true,tb
NP_955376.1,master,9.903094579854383,NA,true,to
NP_955369.1,master,5.311992673680622,NA,true,to
NP_002149.2,master,2.5471236778615385,0.004554295629913745,true,tb
NP_006682.2,master,inf,0.044260456914904385,true,tb
NP_954981.1,master,inf,NA,true,to
NP_787071.2,master,7.620135713425545,0.2804299495876693,true,tb
NP_000026.2,master,5.216118123291229,0.11972814410169558,true,tb
NP_009217.3,master,14.046104751312356,0.32957003975498644,true,tb
NP_065970.2,master,10.186999826629505,0.2618688497344113,true,tb
NP_065185.1,master,1.8848293361241168,NA,true,to
NP_689620.2,master,inf,NA,true,to
NP_079203.3,master,3.800046857491865,NA,true,to
NP_620126.2,master,7.877852667621869,NA,true,to
NP_116201.7,master,9.997965665729103,NA,true,to
NP_116172.2,master,inf,NA,true,to
NP_115679.2,master,inf,0.0017523860279108384,true,tb
NP_065154.2,master,8.79347196368092,NA,true,to
NP_060979.2,master,inf,NA,true,to
NP_054777.2,master,inf,0.2877403177784277,true,tb
NP_054762.2,master,3.473883518405508,NA,true,to
NP_006603.2,master,inf,0.17523145358090153,true,tb
NP_078930.3,master,inf,NA,true,to
NP_114409.2,master,inf,0.15626259984621338,true,tb
NP_076996.2,master,14.214227080696759,0.2182353086635312,true,tb
NP_073745.2,master,inf,NA,true,to
NP_078805.3,master,inf,0.12971109930919192,true,tb
NP_000396.2,master,13.824256001695998,0.1918304476742352,true,tb
NP_060440.2,master,inf,0.4580340875808618,true,tb
NP_075050.3,master,inf,1.5266313104583278,true,tb
NP_839943.2,master,inf,0.07634924246860114,true,tb
NP_060104.2,master,inf,NA,true,to
NP_056417.2,master,4.0728127508969285,0.1023732573303152,true,tb
NP_060516.2,master,8.627745263274456,1.64553455331549,true,tb
NP_056130.2,master,inf,2.224676299573695,true,tb
NP_000522.3,master,4.366526355562144,0.05844464259149337,true,tb
NP_061176.3,master,inf,0.003304127619837829,true,tb
NP_005266.2,master,inf,NA,true,to
NP_872304.2,master,6.742386682265806,NA,true,to
NP_060422.4,master,inf,0.8255367090777554,true,tb
NP_079229.2,master,inf,0.4872637052401129,true,tb
NP_057474.2,master,inf,NA,true,to
NP_877429.2,master,inf,NA,true,to
NP_775818.2,master,6.042297619561344,0.480092053075009,true,tb
NP_006214.2,master,inf,0.29850358371261704,true,tb
NP_056506.2,master,inf,0.4347881859729086,true,tb
NP_079335.2,master,0.5400935632370831,0.15626259984621338,true,tb
NP_006360.3,master,inf,0.408399732662269,true,tb
NP_065796.1,master,inf,0.975477942182598,true,tb
NP_942559.1,master,3.1129947928971937,0.2765599990408282,true,tb
NP_115545.3,master,11.232803878328193,0.9809787299073623,true,tb
NP_008840.1,master,9.317938918608943,0.12260403592432907,true,tb
NP_006421.2,master,12.476311938271401,0.5042970445388929,true,tb
NP_055213.2,master,12.070417700667093,NA,true,to
NP_004913.2,master,inf,0.22017198792741025,true,tb
NP_085143.1,master,5.535750623783055,0.1750151240360005,true,tb
NP_940986.1,master,inf,NA,true,to
NP_940959.1,master,7.273716475441339,NA,true,to
NP_940954.1,master,7.596162447811677,NA,true,to
NP_940940.1,master,12.110796571865091,0.09497612525414847,true,tb
NP_940919.1,master,10.936072346094944,NA,true,to
NP_940887.1,master,inf,NA,true,to
NP_940851.1,master,15.954589770191006,0.22294718853616508,true,tb
NP_060176.2,master,inf,1.472300884314094,true,tb
NP_004068.2,master,inf,NA,true,to
NP_004111.2,master,inf,0.670819084613414,true,tb
NP_938205.1,master,15.05149978319906,0.08207717966864507,true,tb
NP_077288.2,master,inf,0.0604867107755113,true,tb
NP_056161.2,master,inf,0.1517574517855234,true,tb
NP_002877.2,master,inf,NA,true,to
NP_937878.1,master,inf,NA,true,to
NP_002990.2,master,inf,NA,true,to
NP_115569.2,master,inf,NA,true,to
NP_055496.2,master,inf,NA,true,to
NP_937863.1,master,inf,0.051443522033803736,true,tb
NP_075388.2,master,inf,NA,true,to
NP_938015.1,master,4.375620231690303,NA,true,to
NP_005329.3,master,1.8647642604415904,0.3035988940313261,true,tb
NP_037471.2,master,9.247859872145751,NA,true,to
NP_078905.2,master,12.91005000979859,NA,true,to
NP_004090.4,master,12.703682070490148,0.09497612525414847,true,tb
NP_922946.1,master,inf,0.10872958501195634,true,tb
NP_031373.2,master,4.963226662521596,0.42676815742264507,true,tb
NP_932765.1,master,inf,0.7464783446838905,true,tb
NP_919442.1,master,13.270642639439492,NA,true,to
NP_003860.2,master,6.009073223624292,NA,true,to
NP_932343.1,master,13.972318537151434,0.4122963650841836,true,tb
NP_932332.1,master,inf,NA,true,to
NP_919424.1,master,inf,NA,true,to
NP_055750.2,master,inf,0.620369803495922,true,tb
NP_055177.2,master,10.896543539795722,0.018374071883357643,true,tb
NP_803877.2,master,5.953438291620882,NA,true,to
NP_004046.2,master,inf,NA,true,to
NP_892116.2,master,inf,0.7415140522907191,true,tb
NP_060827.2,master,1.0041100342640623,0.5148021685662104,true,tb
NP_931045.1,master,5.80292080302585,0.8742426897105432,true,tb
NP_079330.2,master,inf,0.7325700581853956,true,tb
NP_062538.5,master,inf,0.23752900371651395,true,tb
NP_899237.1,master,9.164070417765327,0.31850752342224226,true,tb
NP_005460.2,master,inf,NA,true,to
NP_001117.2,master,inf,0.9298115628078276,true,tb
NP_005328.2,master,1.874083329695448,0.14411645035084394,true,tb
NP_002258.2,master,inf,0.34364998914338324,true,tb
NP_009169.3,master,4.53795027506455,NA,true,to
NP_899152.1,master,8.222195704753506,0.057665698267115664,true,tb
NP_899196.1,master,9.374090064113176,NA,true,to
NP_115763.2,master,3.975136236151884,NA,true,to
NP_694972.3,master,2.9828155821620563,0.11457036311458813,true,tb
NP_689481.2,master,inf,0.1368986564162445,true,tb
NP_057026.3,master,8.896194155004896,NA,true,to
NP_003312.3,master,inf,NA,true,to
NP_612456.1,master,3.957503179073873,NA,true,to
NP_612378.1,master,5.351479360727283,NA,true,to
NP_064632.2,master,inf,0.023758890048325543,true,tb
NP_060336.3,master,12.12316795312598,NA,true,to
NP_056311.2,master,inf,0.2145811011366812,true,tb
NP_055270.1,master,7.6404859301251795,NA,true,to
NP_037371.2,master,11.638200019117805,0.13040163239501176,true,tb
NP_891554.1,master,inf,0.06908340277702865,true,tb
NP_003755.2,master,inf,0.01440617592455805,true,tb
NP_006342.2,master,inf,1.3897057518701201,true,tb
NP_006457.2,master,5.717302203652513,0.036421175524840366,true,tb
NP_003684.2,master,4.78668459971667,NA,true,to
NP_006859.2,master,inf,NA,true,to
NP_112241.2,master,7.6800028190270355,0.027100891652339382,true,tb
NP_976312.1,master,inf,0.013948669817022991,true,tb
NP_085131.1,master,inf,NA,true,to
NP_981951.1,master,inf,0.3370171086696984,true,tb
NP_009007.2,master,5.163006660058616,NA,true,to
NP_976249.1,master,4.6165425398044215,0.2877403177784277,true,tb
NP_006054.2,master,inf,0.9868171793412642,true,tb
NP_976033.1,master,13.737105825977096,0.2915499429251929,true,tb
NP_004783.2,master,inf,0.13302804745802954,true,tb
NP_005751.2,master,inf,0.047708097220313835,true,tb
NP_653183.2,master,4.3095633449970085,NA,true,to
NP_057501.2,master,inf,NA,true,to
NP_055965.1,master,inf,NA,true,to
NP_958934.1,master,inf,NA,true,to
NP_079051.9,master,inf,NA,true,to
NP_056991.2,master,inf,0.02723443269572029,true,tb
NP_060631.2,master,inf,0.3401400306595297,true,tb
NP_003254.2,master,5.4952032923851615,0.0686461784938961,true,tb
NP_005984.3,master,inf,0.9056588853592884,true,tb
NP_060174.2,master,7.178040566476059,NA,true,to
NP_958505.1,master,inf,NA,true,to
NP_951032.1,master,9.486868333714936,NA,true,to
NP_004809.2,master,inf,0.8087267093810602,true,tb
NP_061950.2,master,inf,0.036421175524840366,true,tb
NP_037519.2,master,5.889717340011589,NA,true,to
NP_005079.2,master,inf,0.6128771367990817,true,tb
NP_056272.2,master,inf,NA,true,to
NP_149974.2,master,inf,0.09176632322324822,true,tb
NP_109590.3,master,inf,0.7251208235603694,true,tb
NP_003585.3,master,inf,0.1817114111228527,true,tb
NP_005964.3,master,inf,NA,true,to
NP_002989.2,master,11.375881811920767,NA,true,to
NP_060089.1,master,inf,1.400536612342693,true,tb
